business_id,text,restaurant
MDSNSm8D7Jhp6EUKpOha5w,"The people that work here make an unfortunate incident a breeze to work through.  I woke up one morning to find a note attached to my windshield to inform me that I was the victim of a hit and run.  The damage was minimal, but after calling it into my insurance company, they directed me to come here.  Within minutes of me hanging up my phone with the insurance company my phone was ringing to indicate that Mikes was calling to set up an appointment to get my car in for an estimate.  I set up an appointment that was convenient for me and went about my day.  When I arrived here to have my car viewed it was quite the easy task.  My wait was minimal, the staff were polite and I wasn't being jerked around.  Within five minutes of them looking at my car, I was out the door and heading back to my place.    Unfortunately, they did not do any work to my vehicle at this point because the police are still looking into the person that hit my car.  But if we get to that step, I am confident that they could not do anything wrong in my eyes.  If their body work for a vehicle is anything like their customer service, they are definitely one of the best places to go in the city.  Yes people, this isn't the best neighborhood in the city, but get over it.",0
njqk35aZJ54T056Kb-DPKg,"Smaller Chase location by Avon Lake. Tellers provided great customer service, they were very pleasant and courteous.",0
KyQL98YGPBFpc-T9BlFqNQ,"Went to Meka for a haircut today, she's super sweet & did such a great job on my hair...looks so much healthier now. I will def be back in 8 weeks!!!",0
YmOt1JwjBn_474ixTRxV3g,"I needed a car on a Saturday and didn't realize they close at 1 pm on Saturdays, so I got there a few minutes before closing. The agent stayed late to help me out, which I really appreciated. No problem with the rental and return.",0
Pnw5K6dsMh6Zn_q2qcpnnA,I personally recommend having the <dish>grilled shrimp</dish> or the <dish>calamari</dish>. They are really great.,1
FAA1WhAqRDUabFTDjVsVvg,"I like this location. It used to be a Fresh and Easy back in the day. The layout is pretty good and the selection is what you will typically find in these stores. If I had to knock one thing, it would be the cleanliness of some of the aisles. It's kinda weird as some aisles are nicely stocked while others looked cramped and just thrown together.  It's definitely one of the better locations I've been to, but not the best. I like the location most of all. That is what will keep me coming back from time to time.",0
g0mBe87gtCpa2IP6lZNCpg,"My original draft review was negative stars. I went in looking to buy full winter gear for a family of four but got zero attention or service. Not even a greeting. I ended up buying two snow suits for my kids and asked the cashier about their promotion going on but was told it didn't apply to my purchase. I was at another location and was told that I should have received a gift card. So I went back, ready for battle. However, I was met with such a lovely, lovely saleswoman. Not only did she help me with finding an awesome winter coat for myself, she resolved my gift card dilemma and spent so much time turning me from an angry customer to a very happy customer!  I don't think anyone else at that store would have provided the same level of service. She was a problem solver and did so happily. And it felt genuine; not a fake ass kisser in order to make a sale and get rid of you. You know that type!  As a matter of fact, that same snarky cashier that made the initial mistake was there and I literally could see her roll her eyes as my saleswoman took so much time correcting the cashier's mistake.  I went back a third time and husband found winter boots and coat.  I was sad the young lady that helped me with my coat was unable to help me on the floor because she was on register duty that day. I would have liked for her to have received the sales commission because she single handedly turned this review from negative stars to five. We got great service from another salesman that day and snarky cashier was not there. So it was another awesome experience.   It is a smaller store than the St. Cat's location but has a great selection.  If you're looking for something specific it's better to call ahead to make sure they have it in stock or at least order it for you so you don't leave empty handed.",0
Kx7DTzbfY4K-uYJKTibesg,"Ordered two <dish>classic RTO pad thai</dish> (shrimp and chicken) and one <dish>green curry chicken</dish>  takeout. <dish>Pad thai</dish> was completely coated in oil and ketchup, not a trace of pad thai sauce. No peanuts and almost no chicken, honestly one of  the worst <dish>pad thai</dish> I've ever experienced. Definitely not worth $11.50.  <dish>Green curry</dish> was very tasty with a strong coconut flavor (would recommend over their <dish>pad thai</dish>)! Service was polite, but the woman did not give us any napkins for our food. This wouldn't be my first choice for malay/thai food, but if you do go, give the <dish>curry</dish> a shot.",1
Ia12Kdlxp1rlFKc51pR_PQ,"I came here with a pair of knee high boots, one of which had a broken zipper. I thought the zipper was completely broken, so I even brought another zipper to see if they could just switch it out. Right away, Michael told me he had no use for the extra zipper I brought in because he would be able to fix the one on the boot. He charged me $20, but I was armed with a 50% off coupon, so I just paid $10. He fixed the zipper in 2 days and it was good as new.   Since this is the first shoe repair place I've ever been to, I don't know how the prices compare with others, but needless to say, I was highly satisfied with Michael's work.",0
dlHAWjPnD4ceE4ArpdqkUA,"I went into this location on a Saturday to make an appointment, because when I called for an appointment the person on the line was not helpful. When I arrived at the Galleria location, the person at the desk told me that she couldn't make me an appointment (which apparently she could). Then, they took me in to examine me as an urgent care patient (even though that's not really why I came), and both the nurse and the doctor said, \Oh yes, we can make you an appointment before you leave.\"" Well, before I left, the nurse returned and said that my PCP is not taking new patients for intake appointments and that I'd have to see someone else. I wasn't sure if this would affect my insurance, so I asked about it, but I said it seemed like it would be okay. Then she said, \""Well, let me just check on it with Mailo [the PCP] on Monday, and I will call you back.\"" And I replied, \""Maybe we should just make an appointment now, and then you can call me if there's something that will change.\"" Then she said, (literally), \""No, I promise, promise, promise I will call you on Monday.\"" So basically, I went through a whole examination and talked to three different people about making an appointment, but STILL nobody set an appointment for me - WHICH WAS THE REASON I WENT IN THERE IN THE FIRST PLACE. The nurse did not call me on Monday as promised, so I still do not have an appointment. If I call their number, I will not get the actual location, but an appointment line with some random person. So who knows if I will even hear back. REALLY? I mean, REALLY? They were perfectly nice while doing all of this. What good is that if they won't even set an appointment? Also, I was told I have arthritis, then given a prescription for naproxen. Why bother writing a prescription for naproxen when you could just say \""buy some naproxen\""? I stood in line and waited overnight for the prescription before realizing it was something you can get OVER THE COUNTER. Now I will have to change PCP/location and have to wait even longer to see someone.""",0
